year,month,DevelopmentRegion,RegionalDistrict,Municipality,tot_mkt_trans,no_res_trans,n_res_acreage_trans,n_res_fam,n_res_1fam_dwelling,n_res_strata,n_res_other,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_other,n_recr_tran,n_farm_tran,n_unkn_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,sum_FMV_foreign,add_tax_paid,n_res_1fam_suite,n_res_1fam_vacant_res,n_res_1fam_other,n_res_strata_row,n_res_strata_other,n_fth,n_nbh,sum_FMV_res,sum_FMV_foreign_res,md_FMV_foreign_res,mn_FMV_foreign_res,sum_invest_foreign_res,n_foreign_nonres,n_foreign_other,n_foreign_res
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,619,600,10,3,353,211,23,12,6,5,1,0,7,0,285701302,461553,405000,4306663.45,5758.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,168,149,29,0,100,17,3,11,4,5,1,0,4,4,47096296,280335.1,260000,664061.83,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,220,205,13,3,140,46,3,10,2,1,7,0,5,0,82328216,374219.2,335750,1168717.57,4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,321,295,23,2,162,82,26,11,6,2,2,0,15,0,123370406,384331.5,294900,1861636.85,3560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,388,371,30,3,242,61,35,9,4,3,2,0,7,1,116494910,300244.6,280625,1518052.17,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,UNKNOWN/RURAL,RURAL,NA,249,234,57,0,136,40,1,11,1,10,0,0,4,0,108680930,436469.6,368000,1712844.77,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,UNKNOWN/RURAL,UNKNOWN,NA,37,29,0,0,3,0,26,2,0,0,2,1,2,3,15499250,418898.6,304900,239679.21,3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,81,71,1,1,63,6,0,10,7,3,0,0,0,0,18073200,223125.9,191500,231141.5,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,NA,993,962,23,18,542,326,52,24,11,11,2,0,4,3,533809088,537572.1,461000,8355448.92,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,181,172,14,1,115,35,4,8,5,3,0,0,0,1,60944115,336707.8,315000,812139.62,3780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,221,212,14,1,164,31,2,5,3,2,0,0,2,2,72445439,327807.4,305000,976414.17,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,MOUNT WADDINGTON,NA,23,20,1,0,16,3,0,3,3,0,0,0,0,0,3794450,164976.1,85000,50604.5,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,NANAIMO,NA,462,441,24,2,274,94,47,18,6,11,0,0,3,0,155502962,336586.5,315000,2033117.34,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,44,43,5,0,33,5,0,1,1,0,0,0,0,0,10987059,249705.9,222500,141959,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,STRATHCONA,NA,132,128,8,2,100,17,1,4,3,1,0,0,0,0,37606544,284898.1,241650,506004.29,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,CARIBOO,CARIBOO,NA,190,172,59,0,109,4,0,8,8,0,0,0,10,0,40314581,212182,196000,519670.96,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,CARIBOO,FRASER-FORT GEORGE,NA,275,258,48,1,179,19,10,11,10,1,0,0,6,0,72574207,263906.2,234000,953134.96,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,KOOTENAY,CENTRAL KOOTENAY,NA,171,158,36,0,109,11,2,10,9,0,0,0,2,1,40147285,234779.4,225000,519024.79,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,KOOTENAY,EAST KOOTENAY,NA,200,182,15,1,127,38,1,12,12,0,0,1,4,1,55745699,278728.5,238500,767483.73,2670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,KOOTENAY,KOOTENAY-BOUNDARY,NA,136,118,19,0,81,17,1,11,8,3,0,0,7,0,26173757,192454.1,170000,325960.36,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,1351,1263,49,2,792,349,70,40,14,9,15,0,37,11,620690540,459430.5,389000,9748664.78,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,7808,7549,88,76,3356,3327,692,207,79,116,10,0,39,13,8078853862,1034689.3,668440,158569625.4,11092.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,301,266,12,0,118,125,11,33,7,23,3,0,0,2,213103433,707984.8,489000,3774647.32,7720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,231,223,24,1,167,28,3,5,2,1,1,0,0,3,93814003,406121.2,348740.3,1439110.81,4960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,114,103,34,2,65,0,2,3,3,0,0,0,8,0,21056496,184706.1,155500,268188.6,1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,76,71,6,1,56,8,0,5,5,0,0,0,0,0,21362679,281087.9,233950,296675.87,2550.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,NECHAKO & NORTH COAST,NORTH COAST,NA,36,31,0,0,31,0,0,5,5,0,0,0,0,0,7018478,194957.7,178500,92091.06,1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,155,112,28,0,58,8,18,6,5,1,0,0,32,5,44259932,285547.9,200000,712730.26,1590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,768,742,19,3,434,245,41,19,12,6,1,0,5,2,407344256,530396.2,423444,6733768.95,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,252,235,54,1,141,30,9,8,5,1,0,0,8,1,84801340,336513.3,300000,1239801.87,3925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,284,267,31,1,178,50,7,10,7,3,0,0,7,0,120253583,423428.1,359215,1811114.85,5065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,334,304,32,2,188,75,7,15,10,4,1,0,12,3,127871875,382849.9,344950,1831596.22,4540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,432,410,44,0,269,58,39,17,8,6,3,0,5,0,135581100,313845.1,289500,1720644.11,3260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,UNKNOWN/RURAL,RURAL,NA,317,303,53,0,210,40,0,9,3,6,0,0,2,3,138180141,435899.5,350000,2242315.4,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,UNKNOWN/RURAL,UNKNOWN,NA,60,59,0,0,6,1,52,0,0,0,0,0,0,1,35480005,591333.4,384729.8,498029.18,3570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,92,84,1,1,70,10,2,8,4,4,0,0,0,0,23230098,252501.1,200000,303033.04,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,CAPITAL,NA,1146,1120,23,13,620,399,65,22,12,8,2,0,2,2,646653406,564270,495000,10429264.89,7484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,243,234,21,2,158,45,8,8,6,1,1,0,1,0,87033053,358160.7,324000,1218938.7,4240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,266,253,33,1,180,31,8,10,9,1,0,0,2,1,93202240,350384.4,325000,1312325.44,4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,MOUNT WADDINGTON,NA,17,16,1,0,12,3,0,1,1,0,0,0,0,0,3230193,190011.4,148300,43736.93,1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,NANAIMO,NA,582,557,19,6,381,108,30,21,6,14,0,0,4,0,232316867,399169.9,330000,3497860.28,4260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,82,80,17,1,58,3,1,2,2,0,0,0,0,0,19398994,236573.1,206111,249303.17,2122.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,VANCOUVER ISLAND/COAST,STRATHCONA,NA,128,118,9,0,92,17,0,5,4,0,0,0,0,5,38517703,300919.6,282450,496127.95,3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,CARIBOO,CARIBOO,NA,296,243,81,6,130,7,5,8,8,NA,NA,8,31,6,68816450,232488,215000,928439.28,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,CARIBOO,CARIBOO,NA,230,214,77,1,119,8,1,6,4,NA,2,8,2,NA,45903239,199579.3,174950,586470.75,1749.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,CARIBOO,CARIBOO,NA,209,192,60,1,119,7,2,1,1,NA,NA,4,12,NA,43721579,209194.2,213500,557357.77,2270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,CARIBOO,CARIBOO,NA,208,194,54,3,105,8,16,6,4,NA,2,2,4,2,42175649,202767.5,165000,556078.36,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,CARIBOO,CARIBOO,NA,166,158,41,1,70,5,33,3,1,NA,2,3,NA,2,35497188,213838.5,187500,478197.09,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,CARIBOO,FRASER-FORT GEORGE,NA,342,324,56,3,233,20,8,15,12,NA,3,2,1,NA,97535901,285192.7,261750,1287802.09,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,CARIBOO,FRASER-FORT GEORGE,NA,289,279,45,3,182,21,25,5,5,NA,NA,4,1,NA,75992233,262948.9,240000,1018373.08,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,CARIBOO,FRASER-FORT GEORGE,NA,278,265,50,1,189,17,6,5,4,NA,1,5,1,2,71959637,258847.6,240000,979119.3,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,CARIBOO,FRASER-FORT GEORGE,NA,255,248,29,1,169,26,16,4,3,NA,1,3,NA,NA,65850157,258235.9,242000,843675.26,2680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,CARIBOO,FRASER-FORT GEORGE,NA,256,241,46,1,146,8,35,11,6,NA,5,NA,2,2,65294161,255055.3,243250,836407.11,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,KOOTENAY,CENTRAL KOOTENAY,NA,240,228,57,3,143,14,4,10,9,NA,1,2,NA,NA,67478500,281160.4,247500,968570.9,2860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,KOOTENAY,CENTRAL KOOTENAY,NA,198,195,45,NA,132,10,1,NA,NA,NA,NA,2,1,NA,48520754,245054.3,223786.3,651028.96,2425.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,KOOTENAY,CENTRAL KOOTENAY,NA,183,173,34,1,118,12,4,6,6,NA,NA,2,NA,2,54322788,296845.8,269500,729179.78,3165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,KOOTENAY,CENTRAL KOOTENAY,NA,170,166,30,2,99,15,15,1,1,NA,NA,3,NA,NA,47669300,280407.6,265625,649897.99,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,KOOTENAY,CENTRAL KOOTENAY,NA,180,168,19,NA,77,8,61,2,2,NA,NA,7,2,1,52128342,289601.9,279275,631582.29,3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,KOOTENAY,EAST KOOTENAY,NA,241,227,13,2,160,43,5,8,6,NA,2,6,NA,NA,63501483,263491.6,230000,867009.13,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,KOOTENAY,EAST KOOTENAY,NA,184,168,8,2,118,28,9,5,5,NA,NA,11,NA,NA,48381121,262940.9,242140,655515.79,2770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,KOOTENAY,EAST KOOTENAY,NA,169,157,7,4,103,35,6,7,4,NA,3,3,1,1,55985018,331272.3,244500,870319.18,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,KOOTENAY,EAST KOOTENAY,NA,213,202,9,1,122,36,26,6,4,NA,2,4,NA,1,63734149,299221.4,252000,903845.47,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,KOOTENAY,EAST KOOTENAY,NA,206,191,14,NA,119,26,30,5,4,NA,1,8,1,1,52387782,254309.6,225500,705243.09,2469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,KOOTENAY,KOOTENAY-BOUNDARY,NA,150,144,21,NA,101,16,1,2,2,NA,NA,3,1,NA,33702632,224684.2,212500,432377.32,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,KOOTENAY,KOOTENAY-BOUNDARY,NA,101,94,15,NA,65,10,2,2,1,NA,1,5,NA,NA,22481030,222584.5,205000,289362.16,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,KOOTENAY,KOOTENAY-BOUNDARY,NA,90,83,12,1,61,8,1,7,7,NA,NA,NA,NA,NA,19267867,214087.4,169500,248353.67,1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,KOOTENAY,KOOTENAY-BOUNDARY,NA,86,77,3,NA,62,5,7,7,4,NA,3,2,NA,NA,18939982,220232.3,181000,248459.27,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,KOOTENAY,KOOTENAY-BOUNDARY,NA,79,74,6,NA,56,NA,11,3,2,NA,1,1,NA,1,14772131,186989,160000,173906.98,1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,1528,1496,54,4,929,390,70,16,12,1,3,9,7,NA,735688884,481471.8,425000,11470212.27,6000,83,38051253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,1431,1385,43,6,862,370,75,27,19,2,6,13,6,NA,662586029,463023.1,424900,10069761,5900,46,24569461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,1329,1293,51,3,771,368,58,18,11,2,5,8,7,3,676851868,509294.1,436000,10835277.79,6300,21,32658200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,1094,1052,36,2,526,272,191,17,8,5,4,13,10,2,530648608,485053.6,400000,8346487.63,5745,12,5284400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,966,861,25,2,345,218,244,44,6,2,36,10,23,28,456049010,472100.4,380000,7057618.71,4735,14,11951331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,9292,9075,98,74,3852,3811,1163,193,72,80,41,4,13,7,10150393344,1092379.8,675950,203943484.4,11300,895,1071905731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,9040,8886,71,74,3656,3764,1235,131,38,64,29,2,3,18,9240379155,1022165.8,682950,179087926.8,11424,1341,1760164317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,7094,6948,68,57,2705,3109,908,127,33,67,27,3,9,7,6871639080,968655.1,651500,133693188.8,10989,62,64609977,2342545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,5868,5644,66,50,1807,2563,1081,204,104,54,46,6,10,4,6011563260,1024465.4,590000,127868827.4,9530,155,360114518,8906680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,4839,4694,24,35,1071,1660,1862,124,21,38,65,3,2,16,3966672107,819729.7,510000,84947986.73,7980,143,116876142,13326867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,331,294,13,NA,116,120,4,6,2,4,NA,30,NA,1,229769972,694169.1,490000,4296976.46,7800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,285,240,12,2,88,93,19,31,1,29,1,12,2,NA,158488482,556099.9,421500,2632429.3,6243.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,273,255,11,1,92,101,32,6,NA,5,1,5,6,1,196542294,719935.1,499000,3564641.01,7800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,270,251,13,NA,67,109,20,7,3,2,2,10,NA,2,160493875,594421.8,429450,2783281.6,6580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,236,217,16,NA,55,68,46,6,1,1,4,13,NA,NA,137204808,581376.3,422637.5,2341976.1,6236.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,266,250,29,1,176,30,11,4,4,NA,NA,9,NA,3,118247734,444540.4,371500,1835309.17,5290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,217,209,28,1,150,24,3,1,1,NA,NA,6,NA,1,102579582,472717,410000,1616141.99,5980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,142,142,6,1,99,26,8,NA,NA,NA,NA,NA,NA,NA,70591873,497125.9,399500,1055703.32,5540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,131,122,14,NA,81,12,12,5,3,NA,2,2,2,NA,76493227,583917.8,439300,1326727.71,6780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,75,72,6,NA,34,15,17,NA,NA,NA,NA,1,1,1,36605332,488071.1,434500,580469.72,6590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,131,119,50,3,55,3,4,5,4,NA,1,4,2,1,23066747,176082,145000,287574.86,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,118,106,43,NA,54,NA,3,5,5,NA,NA,1,5,1,19939065,168975.1,156500,244406.28,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,112,109,36,NA,60,1,1,1,1,NA,NA,1,NA,1,23697061,211580.9,195000,306936.64,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,114,104,30,2,54,NA,12,2,1,NA,1,1,4,3,19733152,173097.8,160000,240616.04,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,71,64,13,NA,39,NA,10,4,1,NA,3,2,1,NA,15920811,224236.8,189000,215186.42,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,96,90,16,NA,68,4,1,5,5,NA,NA,1,NA,NA,21940382,228545.6,224995,289212.07,2249.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,59,56,3,NA,48,3,1,1,1,NA,NA,2,NA,NA,14247679,241486.1,245000,193743.11,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,44,40,5,NA,34,1,NA,3,3,NA,NA,NA,NA,1,13606900,309247.7,267450,195798,3349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,54,44,5,NA,34,4,1,3,3,NA,NA,NA,NA,7,9662299,178931.5,165500,121086.99,1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,33,31,2,NA,19,4,6,2,2,NA,NA,NA,NA,NA,6972707,211294.2,192500,85410.24,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
